"status","gene-symbol","gene-name","ensembl-id","chromosome","genetic-category","gene-score","syndromic","number-of-reports","gene_biotype","ID"
9,"PCDHA12","Protocadherin alpha 12","ENSG00000251664","5","Rare Single Gene Mutation, Genetic Association",3,0,3,"protein_coding","ENSG00000251664"
9,"PCDHA12","Protocadherin alpha 12","ENSG00000251664","5","Rare Single Gene Mutation, Genetic Association",3,0,3,"protein_coding","ENSG00000273317"
9,"PCDHA13","Protocadherin alpha 13","ENSG00000239389","5","Rare Single Gene Mutation, Genetic Association",3,0,4,"protein_coding","ENSG00000239389"
9,"PCDHA13","Protocadherin alpha 13","ENSG00000239389","5","Rare Single Gene Mutation, Genetic Association",3,0,4,"protein_coding","ENSG00000272974"
9,"PCDHA2","Protocadherin alpha 2","ENSG00000204969","5","Rare Single Gene Mutation, Genetic Association",3,0,5,"protein_coding","ENSG00000204969"
9,"PCDHA2","Protocadherin alpha 2","ENSG00000204969","5","Rare Single Gene Mutation, Genetic Association",3,0,5,"protein_coding","ENSG00000273201"
9,"PCDHA3","Protocadherin alpha 3","ENSG00000255408","5","Rare Single Gene Mutation, Genetic Association",3,0,3,"protein_coding","ENSG00000255408"
9,"PCDHA3","Protocadherin alpha 3","ENSG00000255408","5","Rare Single Gene Mutation, Genetic Association",3,0,3,"protein_coding","ENSG00000272818"
9,"PCDHA4","Protocadherin alpha 4","ENSG00000204967","5","Rare Single Gene Mutation, Genetic Association",3,0,4,"protein_coding","ENSG00000204967"
9,"PCDHA4","Protocadherin alpha 4","ENSG00000204967","5","Rare Single Gene Mutation, Genetic Association",3,0,4,"protein_coding","ENSG00000272756"
9,"PCDHA5","Protocadherin alpha 5","ENSG00000204965","5","Rare Single Gene Mutation, Genetic Association",3,0,5,"protein_coding","ENSG00000204965"
9,"PCDHA5","Protocadherin alpha 5","ENSG00000204965","5","Rare Single Gene Mutation, Genetic Association",3,0,5,"protein_coding","ENSG00000273146"
9,"PCDHA6","Protocadherin alpha 6","ENSG00000081842","5","Rare Single Gene Mutation, Genetic Association",3,0,3,"protein_coding","ENSG00000081842"
9,"PCDHA6","Protocadherin alpha 6","ENSG00000081842","5","Rare Single Gene Mutation, Genetic Association",3,0,3,"protein_coding","ENSG00000273256"
9,"PCDHA7","Protocadherin alpha 7","ENSG00000204963","5","Rare Single Gene Mutation, Genetic Association",3,0,5,"protein_coding","ENSG00000204963"
9,"PCDHA7","Protocadherin alpha 7","ENSG00000204963","5","Rare Single Gene Mutation, Genetic Association",3,0,5,"protein_coding","ENSG00000272615"
9,"PCDHA8","Protocadherin alpha 8","ENSG00000204962","5","Rare Single Gene Mutation, Genetic Association",3,0,4,"protein_coding","ENSG00000204962"
9,"PCDHA8","Protocadherin alpha 8","ENSG00000204962","5","Rare Single Gene Mutation, Genetic Association",3,0,4,"protein_coding","ENSG00000273263"
9,"PCDHA9","Protocadherin alpha 9","ENSG00000204961","5","Rare Single Gene Mutation, Genetic Association",3,0,4,"protein_coding","ENSG00000204961"
9,"PCDHA9","Protocadherin alpha 9","ENSG00000204961","5","Rare Single Gene Mutation, Genetic Association",3,0,4,"protein_coding","ENSG00000272794"
9,"PCDHAC1","Protocadherin alpha subfamily C, 1","ENSG00000248383","5","Rare Single Gene Mutation, Genetic Association",3,0,3,"protein_coding","ENSG00000248383"
9,"PCDHAC1","Protocadherin alpha subfamily C, 1","ENSG00000248383","5","Rare Single Gene Mutation, Genetic Association",3,0,3,"protein_coding","ENSG00000272550"
9,"PCM1","pericentriolar material 1","ENSG00000078674","8","Rare Single Gene Mutation",3,0,3,"protein_coding","ENSG00000078674"
9,"PDCD1","programmed cell death 1","ENSG00000188389","2","Rare Single Gene Mutation",3,0,3,"protein_coding","ENSG00000276977"
9,"PDCD1","programmed cell death 1","ENSG00000188389","2","Rare Single Gene Mutation",3,0,3,"protein_coding","ENSG00000188389"
9,"PDE1C","phosphodiesterase 1C","ENSG00000154678","7","Rare Single Gene Mutation, Genetic Association",3,0,3,"protein_coding","ENSG00000154678"
9,"PDK2","pyruvate dehydrogenase kinase 2","ENSG00000005882","17","Rare Single Gene Mutation",3,0,4,"protein_coding","ENSG00000005882"
9,"PER1","period homolog 1 (Drosophila)","ENSG00000179094","17","Rare Single Gene Mutation, Genetic Association",3,0,7,"protein_coding","ENSG00000179094"
9,"PER2","period circadian clock 2","ENSG00000132326","2","Rare Single Gene Mutation",2,0,3,"protein_coding","ENSG00000132326"
9,"PEX7","peroxisomal biogenesis factor 7","ENSG00000112357","6","Rare Single Gene Mutation, Genetic Association",3,0,3,"protein_coding","ENSG00000112357"
9,"PHF2","PHD finger protein 2","ENSG00000197724","9","Rare Single Gene Mutation",2,0,5,"protein_coding","ENSG00000197724"
9,"PHF21A","PHD finger protein 21A","ENSG00000135365","11","Rare Single Gene Mutation, Syndromic",1,0,8,"protein_coding","ENSG00000135365"
9,"PHF3","PHD finger protein 3","ENSG00000118482","6","Rare Single Gene Mutation",1,0,4,"protein_coding","ENSG00000118482"
9,"PHF8","PHD finger protein 8","ENSG00000172943","X","Rare Single Gene Mutation, Syndromic",NA,1,8,"protein_coding","ENSG00000172943"
9,"PHF8","PHD finger protein 8","ENSG00000172943","X","Rare Single Gene Mutation, Syndromic",NA,1,8,"protein_coding","ENSG00000268312"
9,"PHIP","pleckstrin homology domain interacting protein","ENSG00000146247","6","Rare Single Gene Mutation, Syndromic",1,0,11,"protein_coding","ENSG00000146247"
9,"PHRF1","PHD and ring finger domains 1","ENSG00000070047","11","Rare Single Gene Mutation",2,0,4,"protein_coding","ENSG00000274780"
9,"PHRF1","PHD and ring finger domains 1","ENSG00000070047","11","Rare Single Gene Mutation",2,0,4,"protein_coding","ENSG00000070047"
9,"PIK3R2","phosphoinositide-3-kinase regulatory subunit 2","ENSG00000105647","19","Rare Single Gene Mutation, Syndromic",NA,1,4,"protein_coding","ENSG00000105647"
9,"PITX1","paired-like homeodomain 1","ENSG00000069011","5","Rare Single Gene Mutation, Genetic Association",3,0,6,"protein_coding","ENSG00000069011"
9,"PLAUR","Plasminogen activator, urokinase receptor","ENSG00000011422","19","Rare Single Gene Mutation, Genetic Association",3,0,2,"protein_coding","ENSG00000011422"
9,"PLCB1","phospholipase C, beta 1 (phosphoinositide-specific)","ENSG00000182621","20","Rare Single Gene Mutation",2,0,7,"protein_coding","ENSG00000182621"
9,"PLCD4","phospholipase C delta 4","ENSG00000115556","2","Rare Single Gene Mutation",3,0,3,"protein_coding","ENSG00000115556"
9,"PLN","phospholamban","ENSG00000198523","6","Rare Single Gene Mutation",3,0,4,"protein_coding","ENSG00000198523"
9,"PLXNA3","plexin A3","ENSG00000130827","X","Rare Single Gene Mutation",3,0,3,"protein_coding","ENSG00000130827"
9,"PLXNA3","plexin A3","ENSG00000130827","X","Rare Single Gene Mutation",3,0,3,"protein_coding","ENSG00000268862"
9,"PLXNA4","Plexin A4","ENSG00000221866","7","Rare Single Gene Mutation, Functional",2,0,4,"protein_coding","ENSG00000221866"
9,"PLXNB1","plexin B1","ENSG00000164050","3","Rare Single Gene Mutation",2,0,3,"protein_coding","ENSG00000164050"
9,"PNPLA7","patatin like phospholipase domain containing 7","ENSG00000130653","9","Rare Single Gene Mutation",3,0,3,"protein_coding","ENSG00000130653"
9,"POGZ","Pogo transposable element with ZNF domain","ENSG00000143442","1","Rare Single Gene Mutation, Syndromic",1,0,30,"protein_coding","ENSG00000143442"
9,"POLA2","DNA polymerase alpha 2, accessory subunit","ENSG00000014138","11","Rare Single Gene Mutation",3,0,2,"protein_coding","ENSG00000014138"
9,"POMGNT1","protein O-linked mannose N-acetylglucosaminyltransferase 1 (beta 1,2-)","ENSG00000085998","1","Rare Single Gene Mutation, Syndromic",1,0,5,"protein_coding","ENSG00000085998"
9,"POMT1","protein O-mannosyltransferase 1","ENSG00000130714","9","Rare Single Gene Mutation",3,0,2,"protein_coding","ENSG00000130714"
9,"POT1","Protection of telomeres 1 homolog (S. pombe)","ENSG00000102977","7","Rare Single Gene Mutation",3,0,1,"protein_coding","ENSG00000128513"
9,"POU3F3","POU class 3 homeobox 3","ENSG00000198914","2","Syndromic",NA,1,1,"protein_coding","ENSG00000198914"
9,"PPFIA1","PTPRF interacting protein alpha 1","ENSG00000131626","11","Rare Single Gene Mutation",3,0,3,"protein_coding","ENSG00000131626"
9,"PPM1D","protein phosphatase, Mg2+/Mn2+ dependent 1D","ENSG00000170836","17","Rare Single Gene Mutation, Syndromic",3,1,6,"protein_coding","ENSG00000170836"
9,"PPP2CA","protein phosphatase 2 catalytic subunit alpha","ENSG00000113575","5","Syndromic",NA,1,1,"protein_coding","ENSG00000113575"
9,"PPP2R1B","protein phosphatase 2 regulatory subunit A, beta","ENSG00000137713","11","Rare Single Gene Mutation",3,0,7,"protein_coding","ENSG00000137713"
9,"PPP2R1B","protein phosphatase 2 regulatory subunit A, beta","ENSG00000137713","11","Rare Single Gene Mutation",3,0,7,"protein_coding","ENSG00000262764"
9,"PPP2R5D","Protein phosphatase 2, regulatory subunit B', delta","ENSG00000112640","6","Rare Single Gene Mutation, Syndromic",1,0,14,"protein_coding","ENSG00000112640"
9,"PREX1","Phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 1","ENSG00000124126","20","Rare Single Gene Mutation, Genetic Association",2,0,2,"protein_coding","ENSG00000124126"
9,"PRICKLE1","Prickle homolog 1 (Drosophila)","ENSG00000139174","12","Rare Single Gene Mutation, Syndromic, Functional",2,0,4,"protein_coding","ENSG00000139174"
9,"PRICKLE2","prickle planar cell polarity protein 2","ENSG00000163637","3","Rare Single Gene Mutation, Functional",2,0,4,"protein_coding","ENSG00000163637"
9,"PRKAR1B","protein kinase cAMP-dependent type I regulatory subunit beta","ENSG00000188191","7","Rare Single Gene Mutation",3,0,4,"protein_coding","ENSG00000188191"
9,"PRKCA","protein kinase C alpha","ENSG00000154229","17","Rare Single Gene Mutation",3,0,4,"protein_coding","ENSG00000154229"
9,"PRKCB","protein kinase C beta","ENSG00000166501","16","Rare Single Gene Mutation, Genetic Association",2,0,6,"protein_coding","ENSG00000166501"
9,"PRKD1","Protein kinase D1","ENSG00000184304","14","Rare Single Gene Mutation, Syndromic",NA,1,4,"protein_coding","ENSG00000184304"
9,"PRKD2","protein kinase D2","ENSG00000105287","19","Rare Single Gene Mutation",2,0,3,"protein_coding","ENSG00000105287"
9,"PRKDC","protein kinase, DNA-activated, catalytic polypeptide","ENSG00000253729","8","Rare Single Gene Mutation, Syndromic, Functional",3,0,6,"protein_coding","ENSG00000253729"
9,"PRKN","parkin RBR E3 ubiquitin protein ligase","ENSG00000185345","6","Rare Single Gene Mutation, Genetic Association",2,0,15,"protein_coding","ENSG00000185345"
9,"OR2M4","Olfactory receptor, family 2, subfamily M, member 4","ENSG00000171180","1","Genetic Association",3,0,1,"protein_coding","ENSG00000171180"
9,"OTX1","Orthodenticle homeobox 1","ENSG00000115507","2","Genetic Association",3,0,3,"protein_coding","ENSG00000115507"
9,"PCDHAC2","Protocadherin alpha subfamily C, 2","ENSG00000243232","5","Genetic Association",3,0,3,"protein_coding","ENSG00000243232"
9,"PCDHAC2","Protocadherin alpha subfamily C, 2","ENSG00000243232","5","Genetic Association",3,0,3,"protein_coding","ENSG00000272548"
9,"PHB","prohibitin","ENSG00000167085","17","Genetic Association",2,0,1,"protein_coding","ENSG00000167085"
9,"PIK3CG","phosphoinositide-3-kinase, catalytic, gamma polypeptide","ENSG00000105851","7","Genetic Association",3,0,4,"protein_coding","ENSG00000105851"
9,"PON1","paraoxonase 1","ENSG00000005421","7","Genetic Association",2,0,5,"protein_coding","ENSG00000005421"
9,"PPP1R1B","Protein phosphatase 1, regulatory (inhibitor) subunit 1B","ENSG00000131771","17","Genetic Association",3,0,1,"protein_coding","ENSG00000131771"
9,"PRODH","Proline dehydrogenase (oxidase) 1","ENSG00000100033","22","Syndromic, Genetic Association",2,1,6,"protein_coding","ENSG00000100033"
9,"PRPF39","pre-mRNA processing factor 39","ENSG00000185246","14","Rare Single Gene Mutation",3,0,3,"protein_coding","ENSG00000185246"
9,"PRR12","proline rich 12","ENSG00000126464","19","Syndromic",NA,1,2,"protein_coding","ENSG00000126464"
9,"PRUNE2","prune homolog 2","ENSG00000106772","9","Rare Single Gene Mutation, Syndromic",3,0,8,"protein_coding","ENSG00000106772"
9,"PSD3","pleckstrin and Sec7 domain containing 3","ENSG00000156011","8","Rare Single Gene Mutation, Genetic Association",3,0,5,"protein_coding","ENSG00000156011"
9,"PSMD12","proteasome 26S subunit, non-ATPase 12","ENSG00000197170","17","Syndromic",1,0,3,"protein_coding","ENSG00000197170"
9,"PTBP2","polypyrimidine tract binding protein 2","ENSG00000117569","1","Rare Single Gene Mutation, Genetic Association",3,0,4,"protein_coding","ENSG00000117569"
9,"PTCHD1","patched domain containing 1","ENSG00000165186","X","Rare Single Gene Mutation, Genetic Association",1,0,11,"protein_coding","ENSG00000165186"
9,"PTEN","phosphatase and tensin homolog (mutated in multiple advanced cancers 1)","ENSG00000171862","10","Rare Single Gene Mutation, Syndromic, Functional",1,0,61,"protein_coding","ENSG00000171862"
9,"PTEN","phosphatase and tensin homolog (mutated in multiple advanced cancers 1)","ENSG00000171862","10","Rare Single Gene Mutation, Syndromic, Functional",1,0,61,"protein_coding","ENSG00000284792"
9,"PTCHD1-AS","PTCHD1antisense RNA (head to head)","ENSG00000233067","X","Rare Single Gene Mutation",2,0,3,"lncRNA","ENSG00000233067"
9,"PTGS2","prostaglandin-endoperoxide synthase 2","ENSG00000073756","1","Rare Single Gene Mutation, Genetic Association, Functional",3,0,7,"protein_coding","ENSG00000073756"
9,"PTK7","Protein tyrosine kinase 7 (inactive)","ENSG00000112655","6","Rare Single Gene Mutation",2,0,4,"protein_coding","ENSG00000112655"
9,"PTPN11","protein tyrosine phosphatase, non-receptor type 11","ENSG00000179295","12","Rare Single Gene Mutation, Syndromic",1,0,16,"protein_coding","ENSG00000179295"
9,"PTPRB","protein tyrosine phosphatase, receptor type B","ENSG00000127329","12","Rare Single Gene Mutation, Genetic Association",3,0,3,"protein_coding","ENSG00000127329"
9,"PTPRC","protein tyrosine phosphatase, receptor type, C","ENSG00000081237","1","Rare Single Gene Mutation, Genetic Association",3,0,9,"protein_coding","ENSG00000262418"
9,"PTPRC","protein tyrosine phosphatase, receptor type, C","ENSG00000081237","1","Rare Single Gene Mutation, Genetic Association",3,0,9,"protein_coding","ENSG00000081237"
9,"PTPRT","protein tyrosine phosphatase, receptor type, T","ENSG00000196090","20","Rare Single Gene Mutation, Functional",3,0,9,"protein_coding","ENSG00000196090"
9,"PXDN","peroxidasin","ENSG00000130508","2","Rare Single Gene Mutation",3,0,5,"protein_coding","ENSG00000130508"
9,"PYHIN1","Pyrin and HIN domain family, member 1","ENSG00000163564","1","Rare Single Gene Mutation",2,0,4,"protein_coding","ENSG00000163564"
9,"QRICH1","glutamine rich 1","ENSG00000198218","3","Rare Single Gene Mutation",2,0,4,"protein_coding","ENSG00000198218"
9,"RAB11FIP5","RAB11 family interacting protein 5","ENSG00000135631","2","Rare Single Gene Mutation",3,0,5,"protein_coding","ENSG00000135631"
9,"RAB2A","RAB2A, member RAS oncogene family","ENSG00000104388","8","Rare Single Gene Mutation",2,0,8,"protein_coding","ENSG00000104388"
9,"RAB39B","RAB39B, member RAS oncogene family","ENSG00000155961","X","Rare Single Gene Mutation",3,0,12,"protein_coding","ENSG00000155961"
9,"RAB39B","RAB39B, member RAS oncogene family","ENSG00000155961","X","Rare Single Gene Mutation",3,0,12,"protein_coding","ENSG00000268359"
9,"RAB43","RAB43, member RAS oncogene family","ENSG00000172780","3","Rare Single Gene Mutation",2,0,2,"protein_coding","ENSG00000172780"
9,"RAC1","Rac family small GTPase 1","ENSG00000136238","7","Syndromic, Functional",NA,1,5,"protein_coding","ENSG00000136238"
9,"RAD21","RAD21cohesin complex component","ENSG00000164754","8","Syndromic",NA,1,3,"protein_coding","ENSG00000164754"
9,"RAD21L1","RAD21 cohesin complex component like 1","ENSG00000244588","20","Rare Single Gene Mutation",3,0,2,"protein_coding","ENSG00000244588"
9,"RAI1","retinoic acid induced 1","ENSG00000108557","17","Rare Single Gene Mutation, Syndromic",1,0,21,"protein_coding","ENSG00000108557"
9,"RALA","RAS like proto-oncogene A","ENSG00000006451","7","Syndromic",NA,1,2,"protein_coding","ENSG00000006451"
9,"RALGAPB","Ral GTPase activating protein non-catalytic beta subunit","ENSG00000170471","20","Rare Single Gene Mutation",2,0,4,"protein_coding","ENSG00000170471"
9,"RANBP17","RAN binding protein 17","ENSG00000204764","5","Rare Single Gene Mutation",2,0,6,"protein_coding","ENSG00000204764"
9,"RAPGEF4","Rap guanine nucleotide exchange factor (GEF) 4","ENSG00000091428","2","Rare Single Gene Mutation",3,0,17,"protein_coding","ENSG00000091428"
9,"RASSF5","Ras association domain family member 5","ENSG00000266094","1","Rare Single Gene Mutation, Genetic Association",3,0,3,"protein_coding","ENSG00000266094"
9,"RASSF5","Ras association domain family member 5","ENSG00000266094","1","Rare Single Gene Mutation, Genetic Association",3,0,3,"protein_coding","ENSG00000136653"
9,"RBFOX1","RNA binding protein, fox-1 homolog (C. elegans) 1","ENSG00000078328","16","Rare Single Gene Mutation, Genetic Association",2,0,34,"protein_coding","ENSG00000078328"
9,"RBM27","RNA binding motif protein 27","ENSG00000091009","5","Rare Single Gene Mutation",2,0,3,"protein_coding","ENSG00000091009"
9,"REEP3","receptor accessory protein 3","ENSG00000165476","10","Rare Single Gene Mutation",3,0,3,"protein_coding","ENSG00000165476"
9,"RELN","Reelin","ENSG00000189056","7","Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",1,0,52,"protein_coding","ENSG00000189056"
9,"RERE","Arginine-glutamic acid dipeptide (RE) repeats","ENSG00000142599","1","Rare Single Gene Mutation, Syndromic, Genetic Association",1,0,7,"protein_coding","ENSG00000142599"
9,"RFX3","regulatory factor X3","ENSG00000080298","9","Rare Single Gene Mutation",1,0,6,"protein_coding","ENSG00000080298"
9,"RGS7","regulator of G-protein signaling 7","ENSG00000182901","1","Rare Single Gene Mutation",3,0,6,"protein_coding","ENSG00000182901"
9,"RHEB","Ras homolog, mTORC1 binding","ENSG00000106615","7","Syndromic",NA,1,1,"protein_coding","ENSG00000106615"
9,"RHOXF1","Rhox homeobox family, member 1","ENSG00000101883","X","Genetic Association",3,0,3,"protein_coding","ENSG00000101883"
9,"RHOXF1","Rhox homeobox family, member 1","ENSG00000101883","X","Genetic Association",3,0,3,"protein_coding","ENSG00000268349"
9,"RIMS1","Regulating synaptic membrane exocytosis 1","ENSG00000079841","6","Rare Single Gene Mutation, Genetic Association",1,0,7,"protein_coding","ENSG00000079841"
9,"RIMS3","regulating synaptic membrane exocytosis 3","ENSG00000117016","1","Rare Single Gene Mutation",3,0,4,"protein_coding","ENSG00000117016"
9,"RIT2","Ras-like without CAAX 2","ENSG00000152214","18","Genetic Association",3,0,3,"protein_coding","ENSG00000152214"
9,"RLIM","Ring finger protein, LIM domain interacting","ENSG00000131263","X","Rare Single Gene Mutation, Syndromic",NA,1,4,"protein_coding","ENSG00000131263"
9,"RNF135","Ring finger protein 135","ENSG00000181481","17","Rare Single Gene Mutation, Syndromic, Genetic Association",3,1,4,"protein_coding","ENSG00000181481"
9,"RNF25","ring finger protein 25","ENSG00000163481","2","Rare Single Gene Mutation",3,0,2,"protein_coding","ENSG00000163481"
9,"RNF38","ring finger protein 38","ENSG00000137075","9","Rare Single Gene Mutation",3,0,2,"protein_coding","ENSG00000137075"
9,"ROBO2","roundabout guidance receptor 2","ENSG00000185008","3","Rare Single Gene Mutation, Genetic Association, Functional",2,0,8,"protein_coding","ENSG00000185008"
9,"RORA","RAR-related orphan receptor A","ENSG00000069667","15","Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",NA,1,18,"protein_coding","ENSG00000069667"
9,"RORB","RAR related orphan receptor B","ENSG00000198963","9","Rare Single Gene Mutation, Syndromic, Functional",1,0,5,"protein_coding","ENSG00000198963"
9,"RPL10","ribosomal protein L10","ENSG00000147403","X","Rare Single Gene Mutation, Syndromic",3,0,13,"protein_coding","ENSG00000147403"
9,"RPL10","ribosomal protein L10","ENSG00000147403","X","Rare Single Gene Mutation, Syndromic",3,0,13,"protein_coding","ENSG00000268963"
9,"RP11-1407O15.2",NA,"ENSG00000182591","17","Rare Single Gene Mutation",3,0,1,"protein_coding","ENSG00000174093"
9,"RPS6KA2","ribosomal protein S6 kinase, 90kDa, polypeptide 2","ENSG00000071242","6","Rare Single Gene Mutation",3,0,4,"protein_coding","ENSG00000071242"
9,"RPS6KA3","Ribosomal protein S6 kinase, 90kDa, polypeptide 3","ENSG00000177189","X","Rare Single Gene Mutation, Syndromic",3,1,9,"protein_coding","ENSG00000177189"
9,"SAE1","SUMO1 activating enzyme subunit 1","ENSG00000142230","19","Rare Single Gene Mutation",2,0,3,"protein_coding","ENSG00000142230"
9,"SAMD11","sterile alpha motif domain containing 11","ENSG00000187634","1","Rare Single Gene Mutation",3,0,2,"protein_coding","ENSG00000187634"
9,"SASH1","SAM and SH3 domain containing 1","ENSG00000111961","6","Rare Single Gene Mutation",3,0,2,"protein_coding","ENSG00000111961"
9,"SATB2","SATB homeobox 2","ENSG00000119042","2","Rare Single Gene Mutation, Syndromic, Genetic Association",3,1,28,"protein_coding","ENSG00000119042"
9,"SBF1","SET binding factor 1","ENSG00000100241","22","Rare Single Gene Mutation",2,0,9,"protein_coding","ENSG00000100241"
9,"SCFD2","sec1 family domain containing 2","ENSG00000184178","4","Rare Single Gene Mutation",3,0,2,"protein_coding","ENSG00000184178"
9,"SCN1A","sodium channel, voltage-gated, type I, alpha subunit","ENSG00000144285","2","Rare Single Gene Mutation, Syndromic, Genetic Association",1,0,59,"protein_coding","ENSG00000144285"
9,"SCN2A","sodium channel, voltage-gated, type II, alpha subunit","ENSG00000136531","2","Rare Single Gene Mutation, Syndromic",1,0,62,"protein_coding","ENSG00000136531"
9,"SCN4A","Sodium channel, voltage gated, type IV alpha subunit","ENSG00000007314","17","Rare Single Gene Mutation",3,0,4,"protein_coding","ENSG00000007314"
9,"SCN8A","sodium channel, voltage gated, type VIII, alpha subunit","ENSG00000196876","12","Rare Single Gene Mutation, Syndromic",1,0,34,"protein_coding","ENSG00000196876"
9,"SCN9A","sodium voltage-gated channel alpha subunit 9","ENSG00000169432","2","Rare Single Gene Mutation",2,0,5,"protein_coding","ENSG00000169432"
9,"SCP2","sterol carrier protein 2","ENSG00000116171","1","Rare Single Gene Mutation",3,0,2,"protein_coding","ENSG00000116171"
9,"SDC2","syndecan 2 (heparan sulfate proteoglycan 1, cell surface-associated, fibroglycan )","ENSG00000169439","8","Rare Single Gene Mutation, Genetic Association",3,0,4,"protein_coding","ENSG00000169439"
9,"SEMA5A","sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5A","ENSG00000112902","5","Rare Single Gene Mutation, Genetic Association, Functional",2,0,17,"protein_coding","ENSG00000112902"
9,"SET","SETnuclear proto-oncogene","ENSG00000152217","9","Rare Single Gene Mutation",2,0,4,"protein_coding","ENSG00000119335"
9,"SETBP1","SET binding protein 1","ENSG00000152217","18","Rare Single Gene Mutation, Syndromic",1,0,13,"protein_coding","ENSG00000152217"
9,"SETD1B","SET domain containing 1B","ENSG00000139718","12","Rare Single Gene Mutation, Syndromic",3,1,9,"protein_coding","ENSG00000139718"
9,"SETD2","SET domain containing 2","ENSG00000181555","3","Rare Single Gene Mutation, Syndromic",1,0,12,"protein_coding","ENSG00000181555"
9,"SETD5","SET domain containing 5","ENSG00000168137","3","Rare Single Gene Mutation, Syndromic",1,0,24,"protein_coding","ENSG00000168137"
9,"SETDB1","SET domain, bifurcated 1","ENSG00000143379","1","Rare Single Gene Mutation",3,0,3,"protein_coding","ENSG00000143379"
9,"SETDB2","SET domain, bifurcated 2","ENSG00000136169","13","Rare Single Gene Mutation, Syndromic",3,0,2,"protein_coding","ENSG00000136169"
9,"SEZ6L2","SEZ6L2 seizure related 6 homolog (mouse)-like 2","ENSG00000174938","16","Rare Single Gene Mutation, Genetic Association",3,0,6,"protein_coding","ENSG00000174938"
9,"SF3B1","splicing factor 3b subunit 1","ENSG00000115524","2","Rare Single Gene Mutation",3,0,4,"protein_coding","ENSG00000115524"
9,"SGSH","N-sulfoglucosamine sulfohydrolase","ENSG00000181523","17","Rare Single Gene Mutation, Syndromic",NA,1,5,"protein_coding","ENSG00000181523"
9,"SGSM3","Small G protein signaling modulator 3","ENSG00000100359","22","Rare Single Gene Mutation",3,0,5,"protein_coding","ENSG00000100359"
9,"SH3RF3","SH3 domain containing ring finger 3","ENSG00000172985","2","Rare Single Gene Mutation",3,0,2,"protein_coding","ENSG00000172985"
9,"SHANK1","SH3 and multiple ankyrin repeat domains 1","ENSG00000161681","19","Rare Single Gene Mutation, Genetic Association",2,0,8,"protein_coding","ENSG00000161681"
9,"SHANK2","SH3 and multiple ankyrin repeat domains 2","ENSG00000162105","11","Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",1,0,34,"protein_coding","ENSG00000162105"
9,"SHANK3","SH3 and multiple ankyrin repeat domains 3","ENSG00000251322","22","Rare Single Gene Mutation, Syndromic, Genetic Association, Functional",1,0,81,"protein_coding","ENSG00000251322"
9,"SHOX","short stature homeobox","ENSG00000185960","X,Y","Rare Single Gene Mutation",2,0,2,"protein_coding","ENSG00000185960"
9,"SIK1","Salt-inducible kinase 1","ENSG00000142178","21","Rare Single Gene Mutation, Syndromic",NA,1,5,"protein_coding","ENSG00000142178"
9,"SIN3A","SIN3 transcription regulator family member A","ENSG00000169375","15","Rare Single Gene Mutation, Syndromic",1,0,8,"protein_coding","ENSG00000169375"
9,"SLC12A5","Solute carrier family 12 (potassium/chloride transporter), member 5","ENSG00000124140","20","Rare Single Gene Mutation",2,0,5,"protein_coding","ENSG00000124140"
9,"SLC1A1","solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1","ENSG00000106688","9","Rare Single Gene Mutation, Genetic Association",3,0,12,"protein_coding","ENSG00000106688"
9,"SLC1A2","Solute carrier family 1 (glial high affinity glutamate transporter), member 2","ENSG00000110436","11","Rare Single Gene Mutation, Genetic Association, Functional",NA,1,6,"protein_coding","ENSG00000110436"
9,"SLC22A9","solute carrier family 22 member 9","ENSG00000149742","11","Rare Single Gene Mutation",3,0,4,"protein_coding","ENSG00000149742"
9,"SLC24A2","solute carrier family 24 member 2","ENSG00000155886","9","Rare Single Gene Mutation",3,0,3,"protein_coding","ENSG00000155886"
9,"SLC25A12","solute carrier family 25 (mitochondrial carrier, Aralar), member 12","ENSG00000115840","2","Rare Single Gene Mutation, Genetic Association, Functional",3,0,21,"protein_coding","ENSG00000115840"
9,"SLC25A39","solute carrier family 25 member 39","ENSG00000013306","17","Rare Single Gene Mutation",3,0,3,"protein_coding","ENSG00000013306"
9,"SLC27A4","Solute carrier family 27 (fatty acid transporter), member 4","ENSG00000167114","9","Rare Single Gene Mutation",3,0,1,"protein_coding","ENSG00000167114"
9,"SLC29A4","solute carrier family 29 member 4","ENSG00000164638","7","Rare Single Gene Mutation",3,0,1,"protein_coding","ENSG00000164638"
9,"SLC38A10","solute carrier family 38, member 10","ENSG00000157637","17","Rare Single Gene Mutation",2,0,2,"protein_coding","ENSG00000157637"
9,"SLC45A1","solute carrier family 45 member 1","ENSG00000162426","1","Rare Single Gene Mutation, Syndromic",NA,1,2,"protein_coding","ENSG00000162426"
9,"SLC4A10","solute carrier family 4, sodium bicarbonate transporter-like, member 10","ENSG00000144290","2","Rare Single Gene Mutation, Genetic Association",3,0,6,"protein_coding","ENSG00000144290"
